Ticket_ID,Customer_ID,Agent_ID,Channel,Issue_Type,Priority,Status,Created_Date,Created_Hour,Resolution_Time_Hours,SLA_Target_Hours,SLA_Breached,Escalated,First_Contact_Resolved,Satisfaction_Score,Repeat_Contact,Created_Year,Created_Month,Created_Quarter,SLA_Deviation_Hours,Resolution_Speed_Tier,Time_Of_Day,Satisfaction_Tier,Is_Resolved
TKT013498,CUST00820,AGT021,Inbound Call,Statement Request,High,Closed,2022-03-30,7,3.6,8,0,1,0,3.9,1,2022,3,1,-4.4,Within 8hrs,Morning (6-12),Good,1
TKT013499,CUST02616,AGT008,Outbound Call,App Technical Issue,Medium,Escalated,2024-07-10,3,16.7,24,0,1,0,,0,2024,7,3,-7.3,Within 24hrs,Night (0-6),,0
TKT013500,CUST04957,AGT073,Social Media,Payment Failure,High,Resolved,2022-08-13,4,16.0,8,1,0,0,3.6,1,2022,8,3,8.0,Within 24hrs,Night (0-6),Good,1
TKT013501,CUST02545,AGT097,Email,Account Locked,Medium,Resolved,2024-06-23,11,16.1,24,0,0,0,4.3,1,2024,6,2,-7.9,Within 24hrs,Morning (6-12),Excellent,1
TKT013502,CUST03985,AGT058,Live Chat,Payment Failure,Critical,Closed,2023-05-12,18,4.0,2,1,1,1,3.0,0,2023,5,2,2.0,Within 8hrs,Afternoon (12-18),Average,1
TKT013503,CUST04891,AGT068,Outbound Call,Payment Failure,Medium,Closed,2024-01-13,10,1.8,24,0,0,0,4.4,0,2024,1,1,-22.2,Within 2hrs,Morning (6-12),Excellent,1
TKT013504,CUST04901,AGT063,Email,Loan Query,Critical,Resolved,2024-08-04,21,0.8,2,0,0,1,1.1,0,2024,8,3,-1.2,Within 2hrs,Evening (18-24),Poor,1
TKT013505,CUST02982,AGT059,Outbound Call,Fraud Alert,Medium,Pending,2022-06-29,9,8.1,24,0,1,1,,0,2022,6,2,-15.9,Within 24hrs,Morning (6-12),,0
TKT013506,CUST01891,AGT082,Social Media,Account Locked,Medium,Resolved,2023-01-06,2,17.1,24,0,1,1,2.3,0,2023,1,1,-6.9,Within 24hrs,Night (0-6),Average,1
TKT013507,CUST03040,AGT096,Social Media,Refund Request,Medium,Pending,2022-07-03,13,7.8,24,0,0,1,,0,2022,7,3,-16.2,Within 8hrs,Afternoon (12-18),,0
TKT013508,CUST04936,AGT030,Live Chat,Payment Failure,Low,Pending,2023-01-18,5,0.8,48,0,0,1,,0,2023,1,1,-47.2,Within 2hrs,Night (0-6),,0
TKT013509,CUST02683,AGT025,Inbound Call,Refund Request,Low,Resolved,2022-03-10,22,18.4,48,0,1,1,5.0,0,2022,3,1,-29.6,Within 24hrs,Evening (18-24),Excellent,1
TKT013510,CUST00603,AGT097,Chatbot,Payment Failure,Low,Resolved,2024-03-12,20,16.2,48,0,1,0,1.1,0,2024,3,1,-31.8,Within 24hrs,Evening (18-24),Poor,1
TKT013511,CUST03938,AGT099,Outbound Call,Payment Failure,Medium,Escalated,2023-10-29,19,17.3,24,0,0,1,,0,2023,10,4,-6.7,Within 24hrs,Evening (18-24),,0
TKT013512,CUST01433,AGT056,Live Chat,Fraud Alert,Low,Resolved,2022-07-01,1,2.1,48,0,0,1,4.5,0,2022,7,3,-45.9,Within 8hrs,Night (0-6),Excellent,1
TKT013513,CUST04463,AGT034,Live Chat,Fraud Alert,Critical,Resolved,2022-01-08,22,1.8,2,0,0,1,3.5,0,2022,1,1,-0.2,Within 2hrs,Evening (18-24),Good,1
TKT013514,CUST00256,AGT050,Email,App Technical Issue,Low,Resolved,2023-07-20,8,4.3,48,0,0,1,3.6,1,2023,7,3,-43.7,Within 8hrs,Morning (6-12),Good,1
TKT013515,CUST02488,AGT002,Inbound Call,Card Blocked,Medium,Resolved,2023-01-24,12,0.7,24,0,0,1,3.7,1,2023,1,1,-23.3,Within 2hrs,Morning (6-12),Good,1
TKT013516,CUST01359,AGT077,Live Chat,Refund Request,High,Escalated,2023-05-30,6,2.5,8,0,1,1,,0,2023,5,2,-5.5,Within 8hrs,Night (0-6),,0
TKT013517,CUST03702,AGT053,Inbound Call,Fraud Alert,High,Resolved,2024-03-14,8,5.9,8,0,0,1,2.7,1,2024,3,1,-2.1,Within 8hrs,Morning (6-12),Average,1
TKT013518,CUST02483,AGT041,Inbound Call,Refund Request,Low,Closed,2023-08-18,8,131.0,48,1,0,1,2.3,0,2023,8,3,83.0,Beyond 48hrs,Morning (6-12),Average,1
TKT013519,CUST00690,AGT023,Live Chat,Card Blocked,High,Resolved,2023-03-07,5,6.8,8,0,0,0,4.7,0,2023,3,1,-1.2,Within 8hrs,Night (0-6),Excellent,1
TKT013520,CUST03533,AGT061,Inbound Call,Card Blocked,Medium,Closed,2024-05-06,18,34.0,24,1,0,1,3.5,0,2024,5,2,10.0,Within 48hrs,Afternoon (12-18),Good,1
TKT013521,CUST00308,AGT087,Chatbot,Account Locked,Low,Resolved,2022-07-10,8,34.2,48,0,0,0,2.8,0,2022,7,3,-13.8,Within 48hrs,Morning (6-12),Average,1
TKT013522,CUST01697,AGT031,Inbound Call,Loan Query,Critical,Closed,2022-10-29,5,1.0,2,0,0,0,1.8,0,2022,10,4,-1.0,Within 2hrs,Night (0-6),Poor,1
TKT013523,CUST03167,AGT066,Chatbot,Statement Request,Medium,Closed,2022-01-16,20,2.8,24,0,1,0,2.8,0,2022,1,1,-21.2,Within 8hrs,Evening (18-24),Average,1
TKT013524,CUST00409,AGT002,Inbound Call,Card Blocked,Low,Closed,2022-04-26,14,20.4,48,0,0,1,2.2,0,2022,4,2,-27.6,Within 24hrs,Afternoon (12-18),Average,1
TKT013525,CUST03952,AGT069,Email,Card Blocked,Low,Closed,2022-11-04,5,12.8,48,0,0,1,2.4,0,2022,11,4,-35.2,Within 24hrs,Night (0-6),Average,1
TKT013526,CUST00826,AGT060,Social Media,Payment Failure,High,Resolved,2024-06-23,12,23.0,8,1,0,1,3.7,0,2024,6,2,15.0,Within 24hrs,Morning (6-12),Good,1
TKT013527,CUST01192,AGT078,Email,KYC Verification,Medium,Resolved,2024-10-21,7,11.1,24,0,0,1,3.0,0,2024,10,4,-12.9,Within 24hrs,Morning (6-12),Average,1
TKT013528,CUST02135,AGT023,Live Chat,Payment Failure,Medium,Escalated,2023-10-16,5,61.0,24,1,0,1,,0,2023,10,4,37.0,Beyond 48hrs,Night (0-6),,0
TKT013529,CUST03095,AGT057,Inbound Call,Fraud Alert,Medium,Resolved,2024-08-03,16,14.0,24,0,0,0,1.2,0,2024,8,3,-10.0,Within 24hrs,Afternoon (12-18),Poor,1
TKT013530,CUST04194,AGT035,Inbound Call,Transaction Dispute,Medium,Closed,2022-04-07,20,10.2,24,0,0,1,4.8,0,2022,4,2,-13.8,Within 24hrs,Evening (18-24),Excellent,1
TKT013531,CUST01775,AGT001,Inbound Call,Loan Query,Medium,Resolved,2024-11-04,14,4.7,24,0,1,1,2.4,0,2024,11,4,-19.3,Within 8hrs,Afternoon (12-18),Average,1
TKT013532,CUST04417,AGT048,Outbound Call,Fraud Alert,Medium,Escalated,2023-10-17,21,17.0,24,0,0,1,,0,2023,10,4,-7.0,Within 24hrs,Evening (18-24),,0
TKT013533,CUST00534,AGT049,Live Chat,Statement Request,Low,Resolved,2024-09-14,3,30.1,48,0,0,1,4.5,1,2024,9,3,-17.9,Within 48hrs,Night (0-6),Excellent,1
TKT013534,CUST02868,AGT040,Live Chat,Refund Request,High,Resolved,2022-04-26,19,6.4,8,0,0,1,3.7,1,2022,4,2,-1.6,Within 8hrs,Evening (18-24),Good,1
TKT013535,CUST01208,AGT062,Live Chat,Fraud Alert,Medium,Pending,2023-03-24,6,39.0,24,1,1,0,,0,2023,3,1,15.0,Within 48hrs,Night (0-6),,0
TKT013536,CUST00417,AGT015,Inbound Call,Refund Request,Medium,Escalated,2024-02-02,6,25.0,24,1,0,1,,0,2024,2,1,1.0,Within 48hrs,Night (0-6),,0
TKT013537,CUST02777,AGT030,Inbound Call,Payment Failure,Medium,Escalated,2022-03-22,0,17.1,24,0,1,1,,0,2022,3,1,-6.9,Within 24hrs,Night (0-6),,0
TKT013538,CUST01238,AGT021,Live Chat,Loan Query,Medium,Resolved,2022-03-31,18,15.4,24,0,0,1,1.7,0,2022,3,1,-8.6,Within 24hrs,Afternoon (12-18),Poor,1
TKT013539,CUST04944,AGT008,Social Media,Payment Failure,Low,Resolved,2022-03-30,1,26.7,48,0,1,1,2.6,0,2022,3,1,-21.3,Within 48hrs,Night (0-6),Average,1
TKT013540,CUST04766,AGT007,Social Media,Fraud Alert,Low,Pending,2024-05-16,6,27.4,48,0,1,1,,1,2024,5,2,-20.6,Within 48hrs,Night (0-6),,0
TKT013541,CUST01944,AGT034,Outbound Call,Fraud Alert,Medium,Resolved,2022-10-15,10,11.2,24,0,0,1,4.7,0,2022,10,4,-12.8,Within 24hrs,Morning (6-12),Excellent,1
TKT013542,CUST02181,AGT064,Inbound Call,Fraud Alert,Low,Pending,2024-11-19,23,7.0,48,0,0,1,,0,2024,11,4,-41.0,Within 8hrs,Evening (18-24),,0
TKT013543,CUST02101,AGT042,Live Chat,Fraud Alert,Medium,Resolved,2024-05-18,20,35.0,24,1,0,1,2.8,0,2024,5,2,11.0,Within 48hrs,Evening (18-24),Average,1
TKT013544,CUST04837,AGT053,Live Chat,Transaction Dispute,High,Closed,2024-09-01,14,5.5,8,0,1,1,2.8,1,2024,9,3,-2.5,Within 8hrs,Afternoon (12-18),Average,1
TKT013545,CUST04119,AGT096,Email,KYC Verification,Low,Escalated,2023-11-09,9,4.9,48,0,0,1,,0,2023,11,4,-43.1,Within 8hrs,Morning (6-12),,0
TKT013546,CUST03675,AGT097,Live Chat,Statement Request,Medium,Resolved,2024-04-04,11,19.3,24,0,0,1,3.1,0,2024,4,2,-4.7,Within 24hrs,Morning (6-12),Good,1
TKT013547,CUST00460,AGT070,Inbound Call,App Technical Issue,Low,Resolved,2024-04-26,3,126.0,48,1,0,1,2.4,0,2024,4,2,78.0,Beyond 48hrs,Night (0-6),Average,1
TKT013548,CUST00650,AGT010,Chatbot,Fraud Alert,Medium,Resolved,2024-09-08,5,7.7,24,0,0,1,3.4,0,2024,9,3,-16.3,Within 8hrs,Night (0-6),Good,1
TKT013549,CUST04578,AGT090,Social Media,App Technical Issue,Medium,Resolved,2023-09-25,14,51.0,24,1,0,0,1.3,0,2023,9,3,27.0,Beyond 48hrs,Afternoon (12-18),Poor,1
TKT013550,CUST00120,AGT058,Chatbot,App Technical Issue,Critical,Resolved,2022-02-26,7,1.3,2,0,0,1,1.5,0,2022,2,1,-0.7,Within 2hrs,Morning (6-12),Poor,1
TKT013551,CUST04769,AGT090,Email,Refund Request,Low,Pending,2023-08-16,8,10.2,48,0,1,0,,0,2023,8,3,-37.8,Within 24hrs,Morning (6-12),,0
TKT013552,CUST02256,AGT083,Chatbot,Account Locked,High,Pending,2024-05-12,20,1.1,8,0,0,1,,0,2024,5,2,-6.9,Within 2hrs,Evening (18-24),,0
TKT013553,CUST00318,AGT099,Inbound Call,Account Locked,Medium,Closed,2023-03-20,7,1.7,24,0,0,1,3.4,1,2023,3,1,-22.3,Within 2hrs,Morning (6-12),Good,1
TKT013554,CUST00868,AGT004,Inbound Call,Account Locked,Low,Resolved,2023-01-12,22,4.7,48,0,0,1,4.3,0,2023,1,1,-43.3,Within 8hrs,Evening (18-24),Excellent,1
TKT013555,CUST03227,AGT089,Live Chat,Transaction Dispute,High,Escalated,2023-08-11,12,1.4,8,0,0,0,,0,2023,8,3,-6.6,Within 2hrs,Morning (6-12),,0
TKT013556,CUST00394,AGT008,Email,Payment Failure,High,Resolved,2023-12-26,20,7.1,8,0,0,1,4.2,1,2023,12,4,-0.9,Within 8hrs,Evening (18-24),Excellent,1
TKT013557,CUST02553,AGT012,Live Chat,Payment Failure,Critical,Escalated,2024-04-26,16,0.5,2,0,1,1,,0,2024,4,2,-1.5,Within 2hrs,Afternoon (12-18),,0
TKT013558,CUST04409,AGT088,Outbound Call,Account Locked,Low,Resolved,2023-08-07,2,7.2,48,0,1,1,2.3,0,2023,8,3,-40.8,Within 8hrs,Night (0-6),Average,1
TKT013559,CUST03229,AGT088,Inbound Call,App Technical Issue,Low,Resolved,2023-11-16,9,143.0,48,1,0,1,4.5,0,2023,11,4,95.0,Beyond 48hrs,Morning (6-12),Excellent,1
TKT013560,CUST02062,AGT081,Outbound Call,Transaction Dispute,High,Escalated,2024-04-21,23,3.8,8,0,0,0,,0,2024,4,2,-4.2,Within 8hrs,Evening (18-24),,0
TKT013561,CUST00077,AGT025,Inbound Call,Account Locked,Critical,Closed,2023-02-16,10,6.0,2,1,0,1,3.6,0,2023,2,1,4.0,Within 8hrs,Morning (6-12),Good,1
TKT013562,CUST03411,AGT097,Social Media,Statement Request,Low,Resolved,2022-09-05,14,29.0,48,0,0,1,4.9,0,2022,9,3,-19.0,Within 48hrs,Afternoon (12-18),Excellent,1
TKT013563,CUST00409,AGT027,Social Media,Fraud Alert,Medium,Resolved,2023-10-03,15,3.4,24,0,0,0,2.5,0,2023,10,4,-20.6,Within 8hrs,Afternoon (12-18),Average,1
TKT013564,CUST04093,AGT002,Inbound Call,Fraud Alert,Medium,Pending,2023-02-22,10,13.6,24,0,0,1,,1,2023,2,1,-10.4,Within 24hrs,Morning (6-12),,0
TKT013565,CUST02268,AGT073,Live Chat,Account Locked,Medium,Pending,2022-05-20,16,14.2,24,0,1,1,,0,2022,5,2,-9.8,Within 24hrs,Afternoon (12-18),,0
TKT013566,CUST00744,AGT055,Inbound Call,App Technical Issue,Low,Resolved,2024-01-21,3,17.5,48,0,0,1,2.8,0,2024,1,1,-30.5,Within 24hrs,Night (0-6),Average,1
TKT013567,CUST04529,AGT058,Live Chat,Loan Query,Low,Resolved,2024-10-20,12,5.7,48,0,0,1,2.6,0,2024,10,4,-42.3,Within 8hrs,Morning (6-12),Average,1
TKT013568,CUST02854,AGT033,Inbound Call,Payment Failure,Medium,Resolved,2024-03-02,11,53.0,24,1,0,1,4.7,0,2024,3,1,29.0,Beyond 48hrs,Morning (6-12),Excellent,1
TKT013569,CUST03835,AGT083,Email,Transaction Dispute,Low,Escalated,2024-01-10,18,12.8,48,0,0,1,,0,2024,1,1,-35.2,Within 24hrs,Afternoon (12-18),,0
TKT013570,CUST03998,AGT049,Live Chat,Loan Query,High,Resolved,2024-04-16,10,2.7,8,0,0,1,4.2,0,2024,4,2,-5.3,Within 8hrs,Morning (6-12),Excellent,1
TKT013571,CUST01832,AGT005,Social Media,Loan Query,Low,Resolved,2024-04-23,0,1.6,48,0,0,1,1.3,0,2024,4,2,-46.4,Within 2hrs,Night (0-6),Poor,1
TKT013572,CUST00988,AGT047,Outbound Call,Statement Request,Critical,Resolved,2022-03-27,20,1.0,2,0,0,1,2.4,0,2022,3,1,-1.0,Within 2hrs,Evening (18-24),Average,1
TKT013573,CUST02702,AGT084,Live Chat,App Technical Issue,Medium,Resolved,2023-04-14,22,7.8,24,0,0,1,2.9,0,2023,4,2,-16.2,Within 8hrs,Evening (18-24),Average,1
TKT013574,CUST03713,AGT024,Live Chat,Fraud Alert,Medium,Pending,2023-03-25,14,9.3,24,0,0,1,,0,2023,3,1,-14.7,Within 24hrs,Afternoon (12-18),,0
TKT013575,CUST03908,AGT095,Chatbot,Refund Request,Low,Resolved,2023-10-07,4,14.9,48,0,0,1,4.8,0,2023,10,4,-33.1,Within 24hrs,Night (0-6),Excellent,1
TKT013576,CUST02865,AGT044,Outbound Call,Payment Failure,Critical,Resolved,2023-01-09,18,6.0,2,1,0,1,3.2,1,2023,1,1,4.0,Within 8hrs,Afternoon (12-18),Good,1
TKT013577,CUST00755,AGT068,Live Chat,KYC Verification,High,Resolved,2024-03-20,23,7.1,8,0,1,1,1.1,1,2024,3,1,-0.9,Within 8hrs,Evening (18-24),Poor,1
TKT013578,CUST00676,AGT096,Live Chat,Loan Query,Medium,Closed,2023-07-12,16,1.1,24,0,1,1,2.5,0,2023,7,3,-22.9,Within 2hrs,Afternoon (12-18),Average,1
TKT013579,CUST04928,AGT099,Social Media,KYC Verification,High,Escalated,2023-06-09,20,3.1,8,0,0,0,,0,2023,6,2,-4.9,Within 8hrs,Evening (18-24),,0
TKT013580,CUST04124,AGT014,Live Chat,Fraud Alert,Low,Resolved,2022-10-14,2,38.5,48,0,0,1,1.8,0,2022,10,4,-9.5,Within 48hrs,Night (0-6),Poor,1
TKT013581,CUST04512,AGT036,Chatbot,Transaction Dispute,Low,Resolved,2022-01-18,18,25.2,48,0,1,1,2.7,0,2022,1,1,-22.8,Within 48hrs,Afternoon (12-18),Average,1
TKT013582,CUST01711,AGT051,Live Chat,Card Blocked,Low,Closed,2022-11-24,5,42.9,48,0,0,1,2.1,0,2022,11,4,-5.1,Within 48hrs,Night (0-6),Average,1
TKT013583,CUST03476,AGT006,Outbound Call,App Technical Issue,Medium,Escalated,2022-09-19,10,12.2,24,0,1,0,,1,2022,9,3,-11.8,Within 24hrs,Morning (6-12),,0
TKT013584,CUST00542,AGT017,Outbound Call,Fraud Alert,Critical,Resolved,2022-07-09,23,1.0,2,0,0,1,4.6,0,2022,7,3,-1.0,Within 2hrs,Evening (18-24),Excellent,1
TKT013585,CUST00165,AGT082,Social Media,Card Blocked,Low,Pending,2023-06-28,10,27.8,48,0,1,1,,0,2023,6,2,-20.2,Within 48hrs,Morning (6-12),,0
TKT013586,CUST02256,AGT072,Chatbot,Refund Request,Medium,Resolved,2023-12-25,15,4.9,24,0,0,1,3.5,0,2023,12,4,-19.1,Within 8hrs,Afternoon (12-18),Good,1
TKT013587,CUST00985,AGT051,Inbound Call,Account Locked,Critical,Resolved,2024-01-25,23,3.0,2,1,0,0,3.4,0,2024,1,1,1.0,Within 8hrs,Evening (18-24),Good,1
TKT013588,CUST02662,AGT052,Live Chat,KYC Verification,Medium,Pending,2023-02-10,14,20.1,24,0,1,0,,0,2023,2,1,-3.9,Within 24hrs,Afternoon (12-18),,0
TKT013589,CUST04469,AGT012,Inbound Call,Statement Request,High,Resolved,2022-09-25,7,1.1,8,0,0,1,2.5,0,2022,9,3,-6.9,Within 2hrs,Morning (6-12),Average,1
TKT013590,CUST00618,AGT081,Chatbot,Statement Request,Low,Closed,2024-09-19,12,108.0,48,1,1,1,4.4,0,2024,9,3,60.0,Beyond 48hrs,Morning (6-12),Excellent,1
TKT013591,CUST03914,AGT095,Inbound Call,KYC Verification,High,Pending,2024-04-26,1,3.9,8,0,1,1,,0,2024,4,2,-4.1,Within 8hrs,Night (0-6),,0
TKT013592,CUST00069,AGT001,Inbound Call,Payment Failure,Low,Pending,2023-07-14,2,4.8,48,0,0,1,,0,2023,7,3,-43.2,Within 8hrs,Night (0-6),,0
TKT013593,CUST03425,AGT011,Live Chat,Statement Request,Medium,Resolved,2023-08-07,4,72.0,24,1,0,1,2.4,0,2023,8,3,48.0,Beyond 48hrs,Night (0-6),Average,1
TKT013594,CUST04197,AGT016,Inbound Call,App Technical Issue,High,Resolved,2024-05-29,9,4.1,8,0,0,1,2.6,0,2024,5,2,-3.9,Within 8hrs,Morning (6-12),Average,1
TKT013595,CUST00001,AGT092,Inbound Call,Account Locked,Critical,Resolved,2023-03-15,1,3.0,2,1,0,1,4.9,0,2023,3,1,1.0,Within 8hrs,Night (0-6),Excellent,1
TKT013596,CUST02399,AGT009,Social Media,Account Locked,Critical,Resolved,2023-01-14,19,1.4,2,0,0,1,4.4,0,2023,1,1,-0.6,Within 2hrs,Evening (18-24),Excellent,1
TKT013597,CUST02055,AGT008,Outbound Call,App Technical Issue,Medium,Escalated,2024-08-24,1,69.0,24,1,0,1,,1,2024,8,3,45.0,Beyond 48hrs,Night (0-6),,0
TKT013598,CUST04414,AGT025,Social Media,Fraud Alert,Low,Resolved,2022-06-08,7,24.9,48,0,1,1,1.2,0,2022,6,2,-23.1,Within 48hrs,Morning (6-12),Poor,1
TKT013599,CUST00186,AGT074,Live Chat,Card Blocked,High,Escalated,2024-09-23,4,1.5,8,0,1,1,,0,2024,9,3,-6.5,Within 2hrs,Night (0-6),,0
TKT013600,CUST04824,AGT040,Inbound Call,Account Locked,Medium,Closed,2023-01-02,18,1.9,24,0,0,1,3.1,0,2023,1,1,-22.1,Within 2hrs,Afternoon (12-18),Good,1
TKT013601,CUST02510,AGT067,Inbound Call,Loan Query,Critical,Escalated,2022-10-20,3,0.9,2,0,0,1,,0,2022,10,4,-1.1,Within 2hrs,Night (0-6),,0
TKT013602,CUST04439,AGT023,Inbound Call,Payment Failure,Medium,Resolved,2022-02-03,19,8.8,24,0,0,1,2.2,0,2022,2,1,-15.2,Within 24hrs,Evening (18-24),Average,1
TKT013603,CUST04809,AGT062,Social Media,Refund Request,Medium,Escalated,2023-02-15,11,11.7,24,0,0,0,,0,2023,2,1,-12.3,Within 24hrs,Morning (6-12),,0
TKT013604,CUST03080,AGT023,Live Chat,KYC Verification,Medium,Closed,2022-11-01,9,13.1,24,0,0,1,2.8,0,2022,11,4,-10.9,Within 24hrs,Morning (6-12),Average,1
TKT013605,CUST00136,AGT044,Live Chat,Statement Request,Critical,Closed,2023-01-25,19,6.0,2,1,0,1,2.6,0,2023,1,1,4.0,Within 8hrs,Evening (18-24),Average,1
TKT013606,CUST00383,AGT056,Social Media,Card Blocked,Low,Closed,2022-11-09,5,4.4,48,0,0,1,2.2,0,2022,11,4,-43.6,Within 8hrs,Night (0-6),Average,1
TKT013607,CUST04282,AGT068,Live Chat,Loan Query,Low,Closed,2024-01-27,1,19.2,48,0,0,1,4.9,0,2024,1,1,-28.8,Within 24hrs,Night (0-6),Excellent,1
TKT013608,CUST02687,AGT023,Live Chat,Card Blocked,Critical,Resolved,2022-06-28,22,1.5,2,0,0,1,3.7,0,2022,6,2,-0.5,Within 2hrs,Evening (18-24),Good,1
TKT013609,CUST00928,AGT009,Email,Fraud Alert,Low,Resolved,2023-09-18,18,113.0,48,1,0,1,1.1,0,2023,9,3,65.0,Beyond 48hrs,Afternoon (12-18),Poor,1
TKT013610,CUST03444,AGT004,Live Chat,Fraud Alert,Medium,Resolved,2024-03-18,4,18.7,24,0,0,1,1.6,0,2024,3,1,-5.3,Within 24hrs,Night (0-6),Poor,1
TKT013611,CUST00561,AGT034,Inbound Call,KYC Verification,Medium,Resolved,2023-06-18,0,1.0,24,0,0,0,4.6,1,2023,6,2,-23.0,Within 2hrs,Night (0-6),Excellent,1
TKT013612,CUST01190,AGT082,Live Chat,Loan Query,Low,Resolved,2024-08-01,13,23.8,48,0,0,1,1.2,0,2024,8,3,-24.2,Within 24hrs,Afternoon (12-18),Poor,1
TKT013613,CUST00898,AGT034,Inbound Call,Loan Query,High,Resolved,2023-11-04,6,0.7,8,0,1,1,2.3,1,2023,11,4,-7.3,Within 2hrs,Night (0-6),Average,1
TKT013614,CUST02369,AGT098,Chatbot,Payment Failure,Low,Resolved,2022-04-22,17,25.7,48,0,0,1,2.0,0,2022,4,2,-22.3,Within 48hrs,Afternoon (12-18),Poor,1
TKT013615,CUST01739,AGT042,Inbound Call,Refund Request,Medium,Pending,2024-08-16,17,9.4,24,0,0,1,,0,2024,8,3,-14.6,Within 24hrs,Afternoon (12-18),,0
TKT013616,CUST04954,AGT003,Live Chat,Account Locked,Low,Escalated,2023-03-12,21,1.3,48,0,0,0,,1,2023,3,1,-46.7,Within 2hrs,Evening (18-24),,0
TKT013617,CUST03046,AGT083,Email,Transaction Dispute,High,Escalated,2023-08-26,15,6.8,8,0,0,1,,1,2023,8,3,-1.2,Within 8hrs,Afternoon (12-18),,0
TKT013618,CUST04381,AGT034,Social Media,Loan Query,Medium,Resolved,2024-04-05,14,1.9,24,0,0,0,4.8,0,2024,4,2,-22.1,Within 2hrs,Afternoon (12-18),Excellent,1
TKT013619,CUST03873,AGT090,Email,Transaction Dispute,Low,Pending,2022-02-19,1,89.0,48,1,0,1,,1,2022,2,1,41.0,Beyond 48hrs,Night (0-6),,0
TKT013620,CUST02399,AGT099,Inbound Call,Statement Request,High,Escalated,2024-06-16,16,6.5,8,0,0,1,,1,2024,6,2,-1.5,Within 8hrs,Afternoon (12-18),,0
TKT013621,CUST04762,AGT095,Live Chat,Transaction Dispute,High,Resolved,2022-11-16,9,2.6,8,0,0,0,2.1,0,2022,11,4,-5.4,Within 8hrs,Morning (6-12),Average,1
TKT013622,CUST01394,AGT043,Social Media,App Technical Issue,High,Resolved,2023-09-14,12,1.4,8,0,0,0,3.8,1,2023,9,3,-6.6,Within 2hrs,Morning (6-12),Good,1
TKT013623,CUST02589,AGT091,Chatbot,Fraud Alert,Medium,Resolved,2024-06-01,12,65.0,24,1,1,1,4.3,1,2024,6,2,41.0,Beyond 48hrs,Morning (6-12),Excellent,1
TKT013624,CUST03467,AGT067,Email,Refund Request,Medium,Resolved,2024-02-12,19,3.2,24,0,1,1,2.9,0,2024,2,1,-20.8,Within 8hrs,Evening (18-24),Average,1
TKT013625,CUST02025,AGT037,Live Chat,Loan Query,Medium,Resolved,2023-09-25,22,56.0,24,1,0,1,3.3,1,2023,9,3,32.0,Beyond 48hrs,Evening (18-24),Good,1
TKT013626,CUST03686,AGT012,Outbound Call,Statement Request,Low,Resolved,2023-03-31,13,22.8,48,0,1,1,3.8,0,2023,3,1,-25.2,Within 24hrs,Afternoon (12-18),Good,1
TKT013627,CUST00930,AGT087,Chatbot,App Technical Issue,Critical,Resolved,2022-01-10,21,0.7,2,0,0,1,2.5,0,2022,1,1,-1.3,Within 2hrs,Evening (18-24),Average,1
TKT013628,CUST04310,AGT081,Email,Transaction Dispute,Medium,Resolved,2023-09-26,6,19.4,24,0,0,1,3.3,1,2023,9,3,-4.6,Within 24hrs,Night (0-6),Good,1
TKT013629,CUST04400,AGT016,Live Chat,Account Locked,Low,Resolved,2024-11-26,13,22.2,48,0,0,0,2.2,1,2024,11,4,-25.8,Within 24hrs,Afternoon (12-18),Average,1
TKT013630,CUST03227,AGT062,Outbound Call,Loan Query,Critical,Escalated,2024-11-01,5,6.0,2,1,1,0,,1,2024,11,4,4.0,Within 8hrs,Night (0-6),,0
TKT013631,CUST01404,AGT017,Email,App Technical Issue,Medium,Resolved,2023-12-31,23,1.6,24,0,0,1,2.8,0,2023,12,4,-22.4,Within 2hrs,Evening (18-24),Average,1
TKT013632,CUST00200,AGT015,Chatbot,Account Locked,Medium,Resolved,2022-02-03,16,3.6,24,0,0,0,2.6,1,2022,2,1,-20.4,Within 8hrs,Afternoon (12-18),Average,1
TKT013633,CUST03752,AGT026,Inbound Call,Payment Failure,Low,Resolved,2023-11-01,10,7.8,48,0,0,1,3.7,0,2023,11,4,-40.2,Within 8hrs,Morning (6-12),Good,1
TKT013634,CUST02286,AGT045,Live Chat,KYC Verification,Critical,Resolved,2023-01-06,10,1.0,2,0,0,1,3.3,1,2023,1,1,-1.0,Within 2hrs,Morning (6-12),Good,1
TKT013635,CUST00671,AGT002,Social Media,Loan Query,Low,Pending,2024-05-24,5,32.7,48,0,0,1,,0,2024,5,2,-15.3,Within 48hrs,Night (0-6),,0
TKT013636,CUST01729,AGT017,Live Chat,Transaction Dispute,Low,Resolved,2024-09-03,5,20.8,48,0,1,1,3.9,0,2024,9,3,-27.2,Within 24hrs,Night (0-6),Good,1
TKT013637,CUST03239,AGT065,Social Media,Statement Request,Critical,Resolved,2024-02-12,12,0.8,2,0,1,1,2.9,0,2024,2,1,-1.2,Within 2hrs,Morning (6-12),Average,1
TKT013638,CUST01250,AGT094,Outbound Call,Transaction Dispute,Medium,Resolved,2022-10-27,6,11.5,24,0,0,1,3.3,0,2022,10,4,-12.5,Within 24hrs,Night (0-6),Good,1
TKT013639,CUST00879,AGT096,Chatbot,App Technical Issue,Medium,Closed,2022-10-20,10,36.0,24,1,0,0,3.6,0,2022,10,4,12.0,Within 48hrs,Morning (6-12),Good,1
